doc_number,survey_number,registration_date,area_sqft,seller,buyer,sale_value
SRO/TN/55730,SF/198/3,22/08/2025,40768.7,Utkarsh Sule,Periyaswamy,715744.23
SRO/TN/59451,T-940/2,10/12/2023,30780.23,Bhavya Batta,Pandi,392368.53
SRO/TN/47807,T-716/4,02/10/2025,12755.11,Ira Mane,Balasubramanian,261004.5
SRO/TN/33980,T-716/4,23/11/2025,12755.11,Balasubramanian,Ojas Dyal,310640.48
SRO/TN/49055,SF/357/4C,05/05/2026,34350.94,Qabil Gill,Kumaar,524239.93
SRO/TN/36561,SF/277/4B,17/11/2024,30107.81,Neel Khanna,Kalaivani,424247.87
SRO/TN/23727,SF/676/1,12/03/2023,51168.46,Benjamin Nadig,Thangaraj,446440.42
SRO/TN/36600,T-625/7C,02/07/2025,38150.49,Ridhi Lad,Pazhani,207497.96
SRO/TN/45846,SF/905/9D,27/02/2023,175930.78,Qarin Jha,Mani,2273672.7
SRO/TN/62823,SF/1/2,21/04/2022,91183.58,Edhitha Padmanabhan,Subramanee,1623066.69
SRO/TN/78608,T-877/2B,07/05/2023,13249.61,Kashish Sen,Raja,191320.17
SRO/TN/89744,SF/651/9B,12/10/2025,93437.11,Charvi Dara,Kanakammal,181187768.59
SRO/TN/77987,T-114/6B,16/11/2023,48885.01,Nidhi Tata,Muthukumar,680948.57
SRO/TN/17870,SF/734/3C,27/11/2022,46292.41,Tara Nagarajan,Karuppaswamy,222959.48
SRO/TN/41415,T-850/2,22/09/2024,103334.62,Aayush Tripathi,Kumar,0.0
SRO/TN/28707,T-280/7C,21/06/2025,167053.14,Chakrika Som,Kumaar,3752592.56
SRO/TN/91371,RS/434/5,28/03/2023,143832.94,Manan Sathe,Balasubramanian,213795623.47
SRO/TN/33368,T-697/8,19/12/2024,37769.66,Isaiah Srinivas,Manimegalai,192405.63
SRO/TN/29119,T-868/5,23/04/2023,53886.45,Liam Dada,Chinnasamy,0.0
SRO/TN/81745,T-828/9,20/05/2023,87423.53,Aryan Ratti,Karthik,0.0
SRO/TN/77885,T-656/9D,19/09/2025,141912.87,Sanaya Parikh,Raman,2446856.38
SRO/TN/38466,RS/41/7A,27/11/2025,51916.44,Eta Bhakta,Murugan,0.0
SRO/TN/76994,T-899/9B,29/08/2026,60977.17,Tristan Mall,Vadivel,1110100.08
SRO/TN/60928,T-755/8,30/03/2023,25643.48,Arin Chacko,Vadivellu,202106790.46
SRO/TN/12280,RS/938/1,12/03/2024,34173.77,Gagan Vala,Palani,326644.1
SRO/TN/45782,T-365/4,08/10/2021,135050.02,Robert Swaminathan,Selvam,884075.94
SRO/TN/11015,T-681/5A,27/03/2024,216519.4,Yasti Bhalla,Tamilselvan,4969803.32
SRO/TN/65871,SF/438/6C,22/06/2022,61281.36,Mitali Divan,Kalaiarasan,31049939.06
SRO/TN/25138,RS/496/5C,14/06/2026,148515.13,Kala Raju,Kannan,0.0
SRO/TN/48302,RS/146/3,05/06/2026,104640.61,Advik Mane,Kumar,0.0
SRO/TN/73267,RS/242/4C,10/08/2026,41461.04,Indali Morar,Nagammal,609927.05
SRO/TN/21923,T-805/6,22/01/2025,87314.28,Gagan Kale,Nagarajan,151816015.66
SRO/TN/84384,SF/501/2,15/12/2024,229873.2,Ojasvi Savant,Saravanan,2820080.77
SRO/TN/63111,SF/404/3C,01/07/2022,69671.17,Nihal Samra,Balasubramanian,1606281.31
SRO/TN/47059,T-559/4B,22/08/2023,233680.61,Liam Chadha,Pazhani,0.0
SRO/TN/12975,T-862/6,21/09/2025,10135.72,Sarthak Mitter,Ilangovan,14683673.38
SRO/TN/18683,T-95/5A,01/12/2024,130772.24,Gautami Bhatti,Shanmugam,1327137.07
SRO/TN/62531,T-750/5,26/10/2021,82192.17,Gaurang Ahuja,Raajaa,782076.01
SRO/TN/60549,RS/868/4,28/03/2025,48997.81,Anjali Sachdeva,Tamilselvan,932552.65
SRO/TN/85319,SF/705/4,09/10/2021,82656.2,Turvi Devan,Malathi,1523506.17
SRO/TN/53124,SF/832/9,15/09/2023,14930.07,Quincy Raj,Chinnasamy,168153.26
SRO/TN/21149,T-65/6,25/11/2024,56532.22,Vritti Basak,Subramani,405517.71
SRO/TN/25067,T-885/2,03/11/2023,100128.81,Daksha Tak,Bala,1223938.87
SRO/TN/33333,T-955/2,15/06/2024,205233.77,Udarsh Bala,Ayyanar,970668.67
SRO/TN/91527,RS/995/6,02/04/2024,48694.59,Mitesh Lala,Nagrajan,301757.9
SRO/TN/19663,SF/853/6,22/09/2023,36457.01,Urmi Dash,Seetha,65329650.4
SRO/TN/27311,T-305/8B,31/10/2023,52665.72,Omisha Gola,Dinesh,576325.42
SRO/TN/46149,T-357/9,27/09/2022,151317.4,Yash Balakrishnan,Karuppasamy,0.0
SRO/TN/93027,T-552/2D,07/02/2024,92310.24,Aradhana Tailor,Marimuthu,0.0
SRO/TN/17549,T-542/5,16/11/2024,41137.37,Janaki Srivastava,Mani,828235.74
SRO/TN/53298,SF/187/4C,14/02/2026,112293.42,Aarna Soni,Karuppaswamy,113175846.96
SRO/TN/79951,RS/855/9,20/04/2023,67905.25,Kashvi Vala,Mani,1511308.07
SRO/TN/28799,SF/456/8B,24/09/2025,152228.24,Aashi Gaba,Manimegalai,2183369.23
SRO/TN/69695,RS/92/6C,08/04/2022,8107.48,Madhav Nagarajan,Karthick,154026.69
SRO/TN/20866,RS/21/2,03/12/2022,27721.78,Krishna Parikh,Bala,44697685.23
SRO/TN/56367,RS/138/6,18/01/2024,17566.58,Chatresh Mahajan,Kannan,385891.97
SRO/TN/62836,T-735/2,09/11/2021,3244.35,Oni Parekh,Vadivel,31524.38
SRO/TN/57861,T-815/9A,17/10/2024,17817.81,Bimala Manne,Veluchami,207324.52
SRO/TN/90851,RS/582/4,02/05/2023,9090.22,Yoshita Hari,Jeyaram,189035.47
SRO/TN/86263,RS/93/6C,05/07/2022,8266.35,Girindra Ganesh,Baala,288816.74
SRO/TN/43142,SF/104/7,28/03/2022,20301.25,Diya Mitra,Nagarajan,445352.33
SRO/TN/31254,T-432/7A,25/08/2023,23430.1,Janani Char,Pazhani,391735.56
SRO/TN/71542,T-700/7,15/02/2022,28173.43,Maanas Arya,Rajendran,1115059.77
SRO/TN/72463,T-894/5A,17/10/2024,6845.3,Zarna Manda,Anbazhagan,0.0
SRO/TN/49146,RS/220/1,18/12/2025,9356.3,Vedhika Sabharwal,Subramani,90669.11
SRO/TN/12631,SF/949/1B,01/12/2024,21143.96,Nicholas Chaudry,Selvam,383306.45
SRO/TN/81856,SF/584/3,24/10/2022,30565.71,Mohammed Thakur,Balasubramaniam,150143.25
SRO/TN/42798,RS/115/4D,20/06/2022,9677.82,Raghav Vora,Suresh,62967.94
SRO/TN/47754,SF/658/7D,25/07/2025,10922.02,Omisha Sharma,Paandi,9098891.75
SRO/TN/58004,SF/208/5,31/05/2022,4420.3,Jackson Deep,Suresh,66389.39
SRO/TN/31992,RS/985/9,29/06/2022,5476.89,Varsha Pall,Aiyanar,0.0
SRO/TN/70842,SF/620/1B,26/08/2022,20032.59,Janani Dewan,Tamilselvi,422913.11
SRO/TN/73971,T-131/7,11/08/2025,32775.86,Hema Gera,Thangaraj,187094.62
SRO/TN/97790,SF/275/5,17/12/2025,10069.74,Ayush Dani,Selvi,0.0
SRO/TN/37478,RS/381/4D,04/10/2025,28041.04,Kabir Dhar,Selvam,535824.03
SRO/TN/49283,SF/602/9A,27/01/2024,16540.89,Damyanti Dass,Anbazhagan,358570.52
SRO/TN/97857,SF/602/9A,26/03/2024,16540.89,Anbazhagan,Kalpit Brar,509524.68
SRO/TN/36621,T-662/4,03/03/2025,9132.74,Isaac Brahmbhatt,Venkat,133991.44
SRO/TN/57032,T-391/4,08/02/2026,14666.78,Veda Sankar,Nagarajan,84023757.2
SRO/TN/46443,RS/915/7C,17/05/2025,41089.36,Ronith Chokshi,Raja,690519.09
SRO/TN/51491,T-989/1,26/03/2022,10549.27,Yochana Bhargava,Raman,284016.59
SRO/TN/46666,SF/112/4B,29/09/2025,53972.78,Jagat Kulkarni,Kalaiarasan,1043715.14
SRO/TN/13870,SF/26/5,30/08/2025,2011.77,Dominic Mitra,Vaalli,8068535.11
SRO/TN/51490,T-828/2A,16/09/2025,26549.59,Gopal Dasgupta,Kanagammal,592196.75
SRO/TN/72640,RS/301/3,22/05/2022,14679.91,Ryan Goyal,Raja,324670.77
SRO/TN/46654,SF/978/1B,14/03/2026,9834.01,Ayush Chana,Ilangovan,177620.03
SRO/TN/77809,RS/324/2,04/03/2023,14788.95,Arunima Pall,Nagarajan,263057.95
SRO/TN/72127,RS/324/2,26/04/2023,14788.95,Nagarajan,Naveen Tella,306358.04
SRO/TN/11902,SF/277/6D,25/11/2022,2257.51,Yashasvi Bir,Subramani,23624.8
SRO/TN/95696,RS/979/9B,20/01/2026,8266.89,Akshay Wadhwa,Meenakshi,148712.71
SRO/TN/22804,T-907/7,20/03/2022,15730.58,Rehaan Manda,Dhinesh,76143377.92
SRO/TN/84713,SF/524/4A,01/04/2025,33892.94,Aayush Chaudhary,Kannan,0.0
SRO/TN/73611,T-134/2A,23/12/2021,7118.27,Yamini Soman,Karuppasamy,262085.38
SRO/TN/25909,RS/236/5B,09/08/2025,7322.79,Qasim Sarraf,Arun,129371.81
SRO/TN/58218,SF/68/3,26/08/2026,10317.63,Pratyush Pant,Pandi,96225.91
SRO/TN/84165,SF/3/1,16/07/2025,25641.33,Panini Kala,Kalaivani,0.0
SRO/TN/23589,SF/627/1,21/05/2023,15554.48,Nikita Chowdhury,Veluchami,352722.33
SRO/TN/78669,T-156/4,10/07/2022,6887.39,Jatin Shukla,Meenakshi,11063793.99
SRO/TN/57077,T-815/6,29/08/2026,16091.92,Zinal Deshpande,Tamilselvan,368037.04
SRO/TN/97689,T-836/9,24/07/2026,10417.41,Jalsa Mani,Periyaswamy,367331.83
SRO/TN/96852,T-904/2,21/02/2026,29946.14,Fitan Narang,Marimuthu,487516.25
SRO/TN/37889,SF/652/5D,31/07/2026,15092.6,Jack Rajan,Raja,224405.81
SRO/TN/23246,RS/385/5,06/03/2024,34540.92,Tanmayi Muni,Thankaraj,470542.68
SRO/TN/84830,SF/274/1D,31/07/2023,25981.69,Upkaar Reddy,Siva,0.0
SRO/TN/48860,SF/153/7,14/01/2025,5303.7,Priya Gulati,Kannen,0.0
SRO/TN/42528,RS/653/4A,23/03/2022,20566.15,Vamakshi Pillai,Kannan,0.0
SRO/TN/21972,T-429/2C,11/01/2026,14535.14,Agastya Swamy,Rajeswary,174660.54
SRO/TN/94335,SF/476/3,30/06/2026,15010.9,Meghana Sarma,Velusamy,279253.03
SRO/TN/73609,SF/92/3,04/03/2026,32071.58,Jagdish Dhar,Arumugam,526232.46
SRO/TN/70031,RS/770/6,19/04/2024,38808.38,Nandini Chaudry,Jeyaram,20512927.22
SRO/TN/58169,T-308/7D,14/06/2025,31851.99,Dhruv Patla,Nagarajan,74802108.92
SRO/TN/32441,RS/504/3,25/07/2022,9599.35,Hamsini Iyer,Anbazhagan,94244.89
SRO/TN/55215,SF/768/3D,07/12/2024,12666.53,Jason Kaul,Kumar,174758.49
SRO/TN/21841,SF/980/8A,11/02/2025,23049.28,Xalak Mallick,Thangaraj,232667.8
SRO/TN/23251,T-164/1C,27/03/2026,39940.1,Mugdha Parekh,Aiyanar,0.0
SRO/TN/17204,SF/315/1,05/02/2022,15260.95,Nidhi Sundaram,Mahesh,303182.15
SRO/TN/74202,T-444/5B,29/03/2022,18694.74,Manan Sha,Raja,15942849.18
SRO/TN/64546,RS/659/2D,08/02/2025,10121.94,Jason Krishna,Veluchami,78322.28
SRO/TN/77534,SF/315/4,18/04/2024,8932.64,Widisha Kashyap,Mani,147099.66
SRO/TN/84346,RS/266/1,26/05/2024,38563.61,Ayushman Chaudhary,Velu,700299.96
SRO/TN/15068,T-286/2D,07/01/2023,65727.28,Ekansh Tara,Sanmugam,0.0
SRO/TN/28710,RS/146/2C,28/04/2025,25325.84,Praneel Raja,Jayalakshmi,359431.03
SRO/TN/78482,SF/92/5,05/06/2026,43685.83,Michael Mitter,Siva,484027.23
SRO/TN/78325,T-102/8D,11/11/2023,21608.96,Faraj Venkatesh,Meenakshi,0.0
SRO/TN/88219,RS/701/1C,30/10/2025,13201.17,Unnati Jaggi,Nagarajan,8027406.17
SRO/TN/49725,SF/982/8,29/03/2026,20779.82,Widisha Swaminathan,Arumugam,223483.21
SRO/TN/71486,RS/536/1A,19/10/2021,77943.34,Hemal Zachariah,Subramani,53155455.25
SRO/TN/67426,T-482/3,01/05/2022,19956.92,Azad Sani,Thangaraj,35488284.72
SRO/TN/55731,SF/549/4A,20/04/2022,69825.2,Leela Sengupta,Rajendiran,0.0
SRO/TN/99805,T-16/9,03/02/2025,2103.05,Krisha Savant,Raman,46471.42
SRO/TN/49065,SF/818/3,20/01/2025,30552.15,Balendra Bali,Rajendran,0.0
SRO/TN/58440,RS/266/7C,27/11/2021,18342.55,Chavvi Gala,Murugan,211402.01
SRO/TN/14825,SF/330/1C,03/12/2025,12639.4,Raagini Desai,Jayalakshmi,177435.47
SRO/TN/28383,SF/373/1D,05/06/2025,15745.97,Lopa Sura,Kanakammal,303754.69
SRO/TN/71339,SF/592/3,07/11/2021,3722.37,Vritti Zacharia,Paandi,0.0
SRO/TN/26178,SF/834/1,26/04/2023,24513.6,Vamakshi Dugar,Selvam,191533.01
SRO/TN/26504,T-884/6,18/10/2021,30112.33,Mahika Lall,Shanmugam,1344571.68
SRO/TN/36038,RS/266/3A,04/12/2023,71826.43,Krishna Pandit,Andal,1348741.14
SRO/TN/61887,SF/928/8A,17/05/2022,12534.02,Ekani Bhat,Kanakammal,22017756.44
SRO/TN/21017,RS/159/7D,17/08/2024,11949.33,Chakradev Dave,Chinnaswamy,58830.97
SRO/TN/33749,RS/446/6D,05/01/2025,11677.86,Ikshita Bala,Nagrajan,18414069.75
SRO/TN/10064,SF/847/9A,02/07/2025,50240.61,Lajita Chatterjee,Meenakshi,859234.23
SRO/TN/58642,RS/315/4B,03/12/2023,26943.55,Hemani Parikh,Kalaiarasan,471701.74
SRO/TN/80482,T-177/6,25/10/2025,9818.72,Indali Bhalla,Chinnasamy,72482.76
SRO/TN/69431,RS/700/4,13/01/2023,26799.74,Yug Keer,Venkat,306024.3
SRO/TN/37933,RS/428/3,26/05/2024,17955.69,Frado Bhatti,Subramani,0.0
SRO/TN/96789,T-403/4,21/10/2023,50172.8,Ishwar Nazareth,Balasubramanian,758783.88
SRO/TN/98838,T-791/3A,13/10/2023,50973.63,Anmol Yohannan,Manimegalai,1113999.98
SRO/TN/90061,T-486/9B,07/05/2026,175349.96,Baljiwan Sharma,Marimutthu,4046328.67
SRO/TN/13109,SF/248/9,02/11/2021,87466.7,Yutika Sama,Velu,2021787.77
SRO/TN/44763,SF/724/3,04/09/2025,13615.36,Anmol Singh,Muthukumar,267549.92
SRO/TN/99739,SF/434/3,01/12/2023,101962.23,Edhitha Purohit,Shanmugam,566285.17
SRO/TN/37643,SF/34/6,26/07/2023,48219.37,Ekantika Chaudhari,Subramani,0.0
SRO/TN/10966,T-424/9,01/09/2025,36712.22,Harish Jha,Venkat,0.0
SRO/TN/71265,SF/944/4D,14/06/2022,117612.51,Watika Thakkar,Velu,603998.52
SRO/TN/38024,SF/424/8,17/07/2025,176901.36,Ojas Mistry,Kalaivani,1383706.18
SRO/TN/40025,T-6/9,06/05/2025,161479.81,Rajata Jaggi,Marimuthu,3473173.57
SRO/TN/44183,T-620/4,23/06/2025,39393.94,Faqid Wason,Kumar,412172.35
SRO/TN/80070,RS/228/6C,04/01/2026,57212.28,Bhavna Lanka,Kumar,47082686.27
SRO/TN/77588,RS/662/6D,06/03/2024,95285.59,Chameli Ratti,Nagammal,659899.19
SRO/TN/41273,T-642/6,02/03/2023,139295.85,George Chandran,Ilangovan,2749299.94
SRO/TN/86657,RS/867/1,02/09/2024,49248.93,Anjali Bhavsar,Thankaraj,0.0
SRO/TN/48143,SF/791/2,16/10/2025,56207.26,Prisha Kadakia,Kumar,103291243.75
SRO/TN/37773,T-231/3,03/07/2026,26314.83,Faraj Mittal,Tamilselvi,0.0
SRO/TN/94030,RS/928/6,17/10/2025,21080.56,Rachita Zacharia,Jeyaram,450727.07
SRO/TN/27875,T-517/9D,14/06/2024,135550.87,Ryan Sachdeva,Dinesh,3014183.85
SRO/TN/30417,SF/404/3B,23/01/2025,209784.75,Zayan Varma,Aroon,2178319.09
SRO/TN/15713,SF/130/5D,18/05/2025,55825.57,Pranit Bahl,Vadivel,1049399.2
SRO/TN/64586,T-616/3,26/10/2021,159998.59,Xalak Kala,Balasubramanian,2019957.37
SRO/TN/86051,SF/68/1A,14/02/2025,98606.15,Amrita Walia,Mahesh,1106875.44
SRO/TN/54038,SF/601/3,16/03/2022,43497.78,Darpan Vig,Marimuthu,322718.42
SRO/TN/82582,RS/485/6,08/04/2024,85101.65,Janya Shere,Veluchami,1082246.25
SRO/TN/62317,RS/485/6,24/05/2024,85101.65,Veluchami,Wridesh Dora,1393426.99
SRO/TN/96174,RS/124/8D,15/03/2023,262558.97,Radhika Roy,Kamachi,0.0
SRO/TN/69806,SF/277/1,22/11/2024,69743.08,Devansh Jani,Vadivellu,664038.56
SRO/TN/74349,SF/738/3,18/02/2025,264359.12,Amara Mangat,Raman,5516983.92
SRO/TN/84144,T-998/3,04/02/2024,8547.18,Aahana Keer,Marimutthu,110222.56
SRO/TN/53605,SF/310/9A,17/07/2022,137499.46,William Comar,Pazhani,2687091.5
SRO/TN/64968,RS/363/2,10/07/2023,80724.73,Rehaan Bala,Karthik,1227149.06
SRO/TN/88377,SF/905/9,20/02/2025,58898.34,Dayita Shetty,Dinesh,292945.44
SRO/TN/30312,RS/717/7C,27/04/2022,83688.46,Rajata Sami,Vadivel,1469438.97
SRO/TN/36393,T-798/3,18/12/2022,15412.94,Saksham Dutta,Veluchami,23340521.57
SRO/TN/41500,RS/9/2B,25/08/2025,64859.49,Laban Balakrishnan,Mani,66593820.28
SRO/TN/12084,RS/194/5,28/07/2023,90071.45,Arunima Goda,Mahesh,119236100.15
SRO/TN/76318,SF/621/7A,17/04/2022,234232.15,Vedika Bahri,Suresh,0.0
SRO/TN/26182,SF/986/6A,20/01/2022,45592.01,Fiyaz Murthy,Vasantha,277981.23
SRO/TN/25510,T-779/2B,14/05/2026,41457.38,Devansh Ray,Sumati,0.0
SRO/TN/10439,SF/973/4A,28/02/2026,47025.0,Gautam Ranganathan,Rajeswari,1066047.43
SRO/TN/19594,SF/973/4A,16/04/2026,47025.0,Rajeswari,Warinder Choudhury,1369268.24
SRO/TN/20907,RS/410/5A,20/06/2026,121197.85,Zayan Taneja,Muthukumar,2121729.31
SRO/TN/85814,RS/11/1B,31/08/2022,90362.4,Wazir Das,Periyaswamy,1465550.85
SRO/TN/63901,SF/690/2,22/11/2021,45231.41,Forum Ramakrishnan,Periyasamy,935861.37
SRO/TN/73166,SF/989/7,14/09/2022,122409.65,Pallavi Kamdar,Ramasamy,76959179.08
SRO/TN/86439,SF/471/3A,30/06/2022,74269.73,Hredhaan Gill,Dinesh,1602452.59
SRO/TN/25855,SF/810/5B,12/10/2022,147237.67,Anvi Sarraf,Murughan,7637052.39
SRO/TN/38357,RS/103/9B,11/11/2021,71283.82,Aachal Bhalla,Velu,1360997.64
SRO/TN/64912,SF/43/3,25/09/2022,243668.97,Kavya Chowdhury,Arun,0.0
SRO/TN/43289,RS/800/6D,15/09/2024,158892.17,Pallavi Soman,Kumar,2168226.91
SRO/TN/77436,RS/792/9,11/10/2021,12469.55,Arunima Dhillon,Raman,264089.91
SRO/TN/49913,SF/529/7C,26/09/2025,139697.98,Vaishnavi Pillai,Surase,145311089.3
SRO/TN/88563,RS/241/6D,12/08/2022,86476.31,Ansh Banerjee,Saravanan,1705953.66
SRO/TN/78855,RS/52/5A,29/11/2022,56755.57,Wriddhish Kulkarni,Vadivellu,59892081.35
SRO/TN/87551,RS/53/7C,09/07/2025,159764.8,Dayamai Patil,Aarumugam,111994707.88
SRO/TN/16826,RS/774/4A,28/09/2021,251002.63,Warjas Savant,Thangaraj,3219954.79
SRO/TN/37816,T-765/1,05/02/2022,229819.17,Abhiram Ramaswamy,Manee,0.0
SRO/TN/47217,SF/715/8C,10/10/2024,53889.79,Charvi Chana,Andal,223512301.2
SRO/TN/64775,SF/28/7A,24/04/2025,70139.4,Chameli Kade,Periyasamy,458026.57
SRO/TN/97568,SF/753/3A,04/12/2025,137184.61,Reva Nadig,Paandi,2253111.06
SRO/TN/14802,RS/521/9A,01/11/2023,258521.65,Bahadurjit Mahal,Ramasamy,0.0
SRO/TN/39978,T-425/4,06/07/2025,82039.86,Vyanjana Sinha,Nagrajan,3037260.45
SRO/TN/28412,T-865/6D,20/07/2026,87767.23,Gaurangi Sami,Ayyanar,1902959.25
SRO/TN/41838,T-433/2B,06/01/2023,44221.65,Naveen Lal,Kannan,1014931.52
SRO/TN/42972,SF/592/1A,09/06/2024,35407.2,Indira Salvi,Siva,704571.48
SRO/TN/90102,SF/576/3A,22/12/2023,183445.81,Sudiksha Bala,Ramasamy,1503746.99
SRO/TN/77544,RS/626/5,08/02/2022,334235.56,Qarin Sawhney,Manee,490936273.25
SRO/TN/26844,RS/704/1,23/10/2024,97799.61,Aarush Rattan,Pazhani,1486251.81
SRO/TN/75654,T-349/9A,14/05/2026,231038.29,Dalaja Murthy,Valli,10304176.7
SRO/TN/66646,T-349/9A,08/07/2026,231038.29,Valli,Indrajit Dugar,13142113.14
SRO/TN/13973,T-795/5C,24/10/2023,144995.65,Zaitra De,Suresh,0.0
SRO/TN/49641,SF/396/7C,29/10/2021,66063.33,Ekaja Seth,Vellu,112524347.49
SRO/TN/86534,T-674/3D,25/05/2023,127019.83,Kiaan Lad,Siva,2170798.5
SRO/TN/17309,SF/526/9,12/07/2025,358434.43,Falak Manda,Pandi,12184211.3
SRO/TN/63783,RS/564/3C,19/04/2023,97354.85,Frado Sachdeva,Raja,0.0
SRO/TN/43894,RS/151/9B,13/08/2026,361018.73,Qabil Ramaswamy,Sundhar,7142399.08
SRO/TN/32417,RS/151/9B,12/09/2026,361018.73,Sundhar,Udarsh Bail,10110363.1
SRO/TN/47638,RS/553/1A,03/04/2026,11122.55,Veer Chakraborty,Anbazhagan,0.0
SRO/TN/10956,SF/544/3D,29/07/2023,215524.71,Rushil Lala,Pandi,326290693.23
SRO/TN/33452,RS/276/4,09/03/2025,116249.37,Chandran Rattan,Thangaraj,1822765.76
SRO/TN/12148,RS/922/1,19/10/2021,78399.94,Abha Dixit,Arumugam,116985869.72
SRO/TN/70959,T-93/3,01/08/2026,110479.38,Jhalak Garde,Mahesh,1447129.41
SRO/TN/52003,RS/249/7,31/05/2022,24955.35,Akshay Vora,Veluchami,508189.92
SRO/TN/98363,SF/717/9D,16/06/2022,82826.06,Sudiksha Talwar,Periyasamy,127073526.03
SRO/TN/67210,RS/896/8A,01/01/2026,117842.1,Udarsh Jani,Velusamy,0.0
SRO/TN/41236,RS/40/7A,12/05/2025,362319.55,Amaira Mani,Arun,0.0
SRO/TN/49081,RS/581/8D,30/05/2023,66550.4,Lavanya De,Velu,831914.89
SRO/TN/77789,SF/985/7B,18/08/2025,44177.41,Samuel Kale,Balasubramanian,529967.72
SRO/TN/67990,SF/914/6A,09/09/2025,85885.59,Ranbir Sahota,Tamizhelvan,1460074.78
SRO/TN/25589,T-562/4,25/04/2023,229262.24,Nilima Dhingra,Ilangovan,0.0
SRO/TN/92611,RS/538/3,28/04/2025,139384.11,Bina Lala,Muthukumaar,4282471.77
SRO/TN/11133,T-195/2,04/10/2023,66282.16,Shravya Kothari,Bala,353249.11
SRO/TN/30015,T-742/2D,12/11/2025,143863.08,Tara Chada,Shiva,1845072.25
SRO/TN/21832,SF/18/4B,24/12/2024,105763.07,Upasna Deol,Tamilselvan,1421102.72
SRO/TN/42010,SF/18/4B,08/02/2025,105763.07,Tamilselvan,Mitali Kala,2040727.82
SRO/TN/45291,T-446/6D,03/04/2023,244146.35,Pallavi Kunda,Kannan,8694653.43
SRO/TN/59802,SF/240/6D,28/09/2023,53574.94,Girish Bhargava,Dhinesh,49213793.57
SRO/TN/80990,T-928/7,13/03/2025,147654.12,Gaurangi Keer,Chelvam,2517233.98
SRO/TN/43120,SF/486/6,16/08/2026,86164.59,Irya Bath,Murugan,0.0
SRO/TN/28154,SF/776/5D,02/01/2024,15621.54,Zehaan Thaman,Periyaswamy,116446.74
SRO/TN/64541,T-199/8C,20/04/2026,97709.09,Chasmum Rana,Kumar,449040491.57
SRO/TN/26528,RS/994/6,08/04/2026,55307.93,Kevin Barman,Arun,496811.83
SRO/TN/28895,RS/994/6,30/04/2026,55307.93,Arun,Abha Gara,659439.34
SRO/TN/97900,T-204/9A,28/04/2026,38791.8,Harinakshi Sidhu,Raja,474477.52
SRO/TN/44528,RS/506/7,29/04/2022,109382.86,Gaurav Nadig,Maheash,870745.97
SRO/TN/88704,T-858/8A,31/08/2026,164169.93,Lucky Lad,Velu,6765712.37
SRO/TN/18811,T-171/9B,12/05/2025,137802.25,Dhriti Basu,Subramani,2098064.15
SRO/TN/70114,SF/329/8,17/02/2022,37085.3,Xalak Mand,Vasanta,507089.06
SRO/TN/75803,T-504/8,07/06/2026,42763.68,Qushi Mandal,Pandi,484270.04
SRO/TN/49074,SF/619/9,14/08/2026,91355.91,Aishani Varughese,Rajeswari,1179407.17
SRO/TN/27278,T-41/4B,11/07/2022,164183.17,Rajata Gala,Kumaar,3724771.31
SRO/TN/89837,SF/623/6,14/11/2024,55337.53,Vyanjana Dora,Sundar,373444.77
SRO/TN/97636,SF/620/8,24/05/2026,55897.69,Chatresh Gulati,Malathi,90022458.49
SRO/TN/50094,T-733/2B,21/06/2026,27862.36,Chatura Karpe,Periyaswamy,0.0
SRO/TN/19876,RS/388/2,07/11/2025,24460.64,Balendra Singhal,Dhinesh,0.0
SRO/TN/40218,SF/115/7,01/01/2023,138992.84,Nihal Sibal,Valli,2557129.46
SRO/TN/32057,RS/744/1D,11/01/2025,222639.86,Jack Talwar,Bala,115911101.9
SRO/TN/16677,T-279/7D,02/05/2025,65652.69,Riya Parikh,Mani,150995509.46
SRO/TN/53021,SF/768/7,11/08/2026,163025.94,Tanvi Tailor,Baala,3769557.58
SRO/TN/23549,T-411/1,06/07/2024,88405.63,Manbir Dasgupta,Marimutthu,1252178.45
SRO/TN/71296,T-544/2C,24/12/2025,42895.54,Girik Jani,Raman,805887.25
SRO/TN/52979,SF/169/1D,11/05/2023,91421.25,Pranit Ganguly,Malathi,1387986.02
SRO/TN/60650,RS/776/6B,26/07/2025,248636.94,Simon Agrawal,Gopi,4136857.31
SRO/TN/87898,SF/639/9A,27/06/2026,63647.48,Omaja Bose,Venkat,489919.3
SRO/TN/70510,T-571/5C,19/01/2025,229777.08,Wishi Chandra,Dinesh,3321919.06
SRO/TN/39230,T-399/6C,25/08/2023,10350.24,Atharv Mane,Seetha,119025.42
SRO/TN/57677,RS/153/2A,17/11/2022,123160.65,Meera Prakash,Veluchami,0.0
SRO/TN/66626,SF/318/9A,06/05/2024,70488.26,Ekiya Dube,Thangaraj,104150759.93
SRO/TN/75223,RS/819/2,17/07/2025,62686.15,Finn Sharma,Velusamy,1385820.78
SRO/TN/24225,T-974/2A,30/07/2022,65035.48,Sudiksha Luthra,Ponnammal,1469243.93
SRO/TN/91936,RS/310/2,17/09/2025,14947.18,Forum Bassi,Siva,327225.67
SRO/TN/16430,SF/100/6C,14/08/2024,57755.0,Ekta Dayal,Rajendran,1176786.5
SRO/TN/82542,T-955/9C,03/04/2026,90582.95,Chanakya Mandal,Tamilselvan,548286.75
